match_id,date,player_id,opponent_id,ace,df,svpt,1stin,1stwon,2ndwon,bpsaved,bpfaced,svgms
602,20000320,101723,103598,2,2,55,35,22,6,2,6,9
2182,20010813,101723,102987,7,3,102,57,41,20,10,14,14
2273,20010827,101723,102148,11,5,137,85,65,24,1,6,23
2450,20010924,101723,102524,10,3,78,55,41,11,4,6,13
2457,20010924,101723,103498,9,5,105,55,41,24,8,10,14
2461,20010924,101723,102776,5,7,60,34,21,11,3,7,9
2477,20011001,101723,103114,7,6,53,33,27,9,1,2,9
2493,20011001,101723,102783,2,7,74,48,36,4,8,12,10
2594,20011022,101723,103084,6,4,57,39,26,5,3,6,8
2900,20020211,101723,104022,6,12,101,62,43,13,10,16,15
2913,20020211,101723,103789,6,3,67,45,32,12,2,4,10
2920,20020211,101723,102562,9,4,58,41,36,8,5,5,9
2924,20020211,101723,102694,9,10,120,78,55,19,14,17,17
3450,20020812,101723,103252,14,7,117,68,55,19,7,11,17
3721,20020923,101723,101532,4,2,67,29,21,20,7,9,10
3774,20020930,101723,102259,10,3,84,52,40,19,1,2,14
3777,20020930,101723,102796,7,5,84,52,38,16,3,5,12
4054,20030113,101723,103720,10,8,148,93,67,25,6,11,22
4278,20030224,101723,104233,4,1,40,32,25,3,2,3,7
4289,20030224,101723,103285,10,3,68,45,36,7,4,7,12
10,20000103,101727,103103,4,1,47,31,25,10,3,3,8
19,20000103,101727,102652,7,5,94,53,35,24,6,10,15
24,20000103,101727,103720,8,4,53,31,19,6,3,8,8
120,20000110,101727,102831,6,4,92,47,33,25,4,7,14
128,20000110,101727,103103,8,5,98,59,42,16,4,8,14
133,20000110,101727,102839,3,4,86,49,36,19,4,7,14
135,20000110,101727,103344,7,1,50,33,27,12,1,1,9
136,20000110,101727,103720,2,3,46,21,13,8,1,6,8
171,20000117,101727,102035,14,5,150,87,68,32,3,7,24
666,20000724,101727,103184,7,7,86,42,31,23,2,6,14
681,20000724,101727,102998,5,3,77,49,30,12,10,14,11
811,20000814,101727,103387,8,3,67,33,28,11,4,7,10
1018,20000828,101727,101885,6,2,111,69,53,25,3,6,20
1084,20001002,101727,103166,7,3,50,32,25,10,3,3,8
1095,20001002,101727,103017,2,5,56,34,19,7,2,7,8
1113,20001009,101727,102821,3,3,55,30,20,10,4,8,9
1210,20001016,101727,102821,0,2,87,42,26,20,2,8,14
1218,20001016,101727,102854,4,2,85,43,34,15,7,11,13
1349,20010101,101727,103206,3,3,59,26,21,17,2,3,9
1368,20010101,101727,103163,2,3,70,40,30,16,3,5,11
1453,20010108,101727,102401,2,3,108,71,51,18,9,11,16
1466,20010108,101727,102035,5,4,103,60,45,19,5,8,15
1515,20010115,101727,102860,11,2,130,75,51,25,6,10,17
1676,20010219,101727,103602,8,5,74,45,39,12,2,4,14
1687,20010219,101727,103248,9,3,106,73,53,17,1,3,17
1692,20010219,101727,102205,6,5,69,32,25,19,3,7,11
1816,20010305,101727,103193,2,3,49,30,17,8,0,4,9
1908,20010319,101727,102821,3,4,77,46,28,9,5,12,12
31,20000103,101733,102644,3,5,63,38,28,6,5,9,9
140,20000117,101733,101889,4,4,79,43,27,15,3,8,13
320,20000207,101733,101703,13,10,125,68,55,27,6,8,16
330,20000207,101733,102148,7,5,76,40,30,19,4,7,13
391,20000214,101733,102358,13,7,71,40,36,18,2,2,11
447,20000228,101733,101150,2,7,79,40,30,21,0,3,14
841,20000814,101733,101889,3,8,61,27,17,14,3,7,8
1050,20000911,101733,102925,5,6,65,29,19,18,5,7,9
1497,20010115,101733,102854,13,14,150,77,60,33,8,13,23
1547,20010115,101733,103206,3,3,76,43,26,14,5,10,13
1602,20010212,101733,103171,4,1,37,21,17,10,0,1,6
1614,20010212,101733,102783,8,7,91,52,33,18,8,12,13
1620,20010212,101733,102821,5,8,109,66,48,25,7,8,16
1709,20010219,101733,102374,2,6,125,69,53,29,12,14,17
1941,20010319,101733,103292,5,2,66,31,24,18,2,5,10
2247,20010827,101733,103181,27,12,134,61,46,38,6,11,19
2302,20010827,101733,103096,18,16,143,68,53,33,11,15,20
2394,20010910,101733,103758,13,12,95,37,27,26,9,13,12
2987,20020218,101733,103344,7,7,140,86,68,28,6,7,18
5,20000103,101735,101889,6,4,111,70,43,26,7,12,17
17,20000103,101735,102796,11,2,56,40,28,9,1,4,11
92,20000110,101735,102998,14,4,78,47,36,13,2,5,14
166,20000117,101735,102358,25,11,179,113,84,31,8,15,30
212,20000117,101735,102809,10,5,104,59,46,26,0,2,17
233,20000117,101735,102162,7,4,92,58,40,16,4,8,14
265,20000207,101735,103598,8,1,92,56,44,17,3,5,14
361,20000214,101735,102106,10,2,68,46,36,12,1,3,13
372,20000214,101735,102987,10,5,82,54,39,11,2,4,11
473,20000228,101735,101890,3,1,58,29,19,23,5,5,9
482,20000228,101735,102776,12,0,87,59,49,16,2,2,15
487,20000228,101735,102925,8,1,92,59,45,18,4,6,15
489,20000228,101735,102905,7,2,111,70,52,15,10,14,14
585,20000320,101735,101543,18,6,134,69,47,28,16,21,17
636,20000320,101735,101965,1,0,51,23,16,15,0,3,9
986,20000828,101735,102567,15,6,116,64,53,25,3,5,19
1017,20000828,101735,103598,14,5,143,83,62,24,7,13,22
1033,20000828,101735,101885,15,5,132,82,68,27,4,6,23
1456,20010108,101735,103206,4,3,71,40,24,15,4,8,10
1532,20010115,101735,102987,14,6,92,52,33,19,9,15,14
1788,20010305,101735,102227,9,6,91,43,35,21,3,7,16
1798,20010305,101735,103720,7,5,102,57,36,15,12,18,13
1902,20010319,101735,102567,7,2,58,35,21,8,2,7,11
2650,20011231,101735,102450,2,5,93,54,39,13,5,10,13
2810,20020114,101735,102247,6,7,110,70,50,14,5,11,17
137,20000117,101736,103264,6,1,61,40,32,17,1,1,13
199,20000117,101736,102854,8,1,76,50,40,14,0,2,14
227,20000117,101736,103151,8,3,66,35,31,22,0,1,14
240,20000117,101736,102882,8,4,139,96,72,23,7,9,22
248,20000117,101736,102271,6,1,68,45,38,16,1,2,14
251,20000117,101736,101948,13,3,148,101,75,32,8,9,25
253,20000117,101736,102338,9,5,116,77,52,23,4,7,18
516,20000313,101736,102271,8,11,101,48,30,29,7,10,13
606,20000320,101736,104053,6,0,48,32,26,10,6,6,8
632,20000320,101736,102318,3,0,48,30,23,13,3,4,9
648,20000320,101736,102158,2,2,79,51,34,19,7,7,10
655,20000320,101736,102450,2,7,97,50,36,25,5,9,15
686,20000731,101736,102259,9,9,84,42,31,23,6,8,12
742,20000807,101736,101965,5,3,72,39,32,17,2,3,10
768,20000807,101736,102950,2,5,67,51,34,5,3,6,10
814,20000814,101736,101897,5,3,47,32,22,8,4,5,7
830,20000814,101736,102834,7,0,52,37,27,8,2,2,8
840,20000814,101736,102374,0,4,50,27,18,7,5,9,8
927,20000828,101736,103297,8,4,80,50,37,16,2,3,12
988,20000828,101736,103096,6,2,72,40,27,15,1,6,13
1248,20001030,101736,102563,4,1,50,30,26,7,1,3,9
1340,20001127,101736,102856,1,4,94,49,40,27,7,8,15
1342,20001127,101736,102856,7,1,88,60,41,15,6,9,15
1343,20001127,101736,102338,6,1,51,31,27,12,1,1,9
1506,20010115,101736,103181,7,1,82,60,45,13,4,5,14
1552,20010115,101736,102834,3,2,55,40,29,8,1,4,12
1575,20010115,101736,102184,8,2,54,40,29,9,2,3,9
1587,20010115,101736,102776,5,2,102,77,57,13,4,6,18
1592,20010115,101736,101774,6,0,82,55,48,11,4,6,16
1595,20010115,101736,102158,10,3,148,106,83,26,2,4,25
1596,20010115,101736,103096,7,1,81,53,38,13,4,6,13
1728,20010226,101736,102703,7,2,80,53,35,15,1,5,15
1740,20010226,101736,103356,10,1,56,36,23,14,0,1,9
1746,20010226,101736,102227,1,3,52,29,21,15,1,1,8
1750,20010226,101736,102998,7,2,55,39,31,9,2,3,10
1793,20010305,101736,101532,2,4,110,64,46,18,11,17,15
1857,20010312,101736,102271,5,1,54,32,24,9,4,6,9
1876,20010312,101736,103163,3,3,73,44,30,17,3,5,11
1885,20010312,101736,103017,3,4,87,52,39,21,2,4,16
1888,20010312,101736,102839,0,1,39,24,18,8,1,2,7
1891,20010312,101736,103720,3,4,81,55,36,13,5,9,14
1892,20010312,101736,101948,4,1,106,83,58,16,4,4,16
1925,20010319,101736,103758,3,2,59,41,28,11,2,3,9
1951,20010319,101736,102184,3,4,47,24,21,12,1,2,8
1971,20010319,101736,103344,5,1,52,39,30,8,1,2,10
1974,20010319,101736,102158,2,0,72,51,40,13,2,3,13
1976,20010319,101736,102998,8,2,80,61,45,12,0,1,13
1980,20010723,101736,103484,3,1,56,43,35,6,2,3,9
1993,20010723,101736,102257,1,2,87,61,42,15,4,6,15
2001,20010723,101736,102856,6,2,89,62,47,16,4,5,15
2003,20010723,101736,101948,3,0,71,57,36,8,6,7,9
2012,20010730,101736,103344,3,7,58,35,19,7,2,7,9
2094,20010806,101736,103292,6,3,69,45,31,15,3,5,11
2158,20010813,101736,102257,5,3,120,80,62,20,9,12,17
2161,20010813,101736,102854,10,3,91,56,41,16,2,5,15
2297,20010827,101736,103185,8,3,59,31,24,18,1,2,11
2328,20010827,101736,103454,9,2,126,86,69,24,2,4,21
2343,20010827,101736,102887,8,2,100,64,48,17,4,7,16
2351,20010827,101736,103819,6,1,80,53,38,19,9,9,12
2355,20010827,101736,101948,18,4,170,111,83,31,6,6,24
2415,20010917,101736,103789,3,5,85,50,37,14,3,5,12
2567,20011015,101736,102271,10,1,78,52,43,8,3,5,12
2637,20011112,101736,103206,2,4,52,33,24,8,1,3,9
2640,20011112,101736,103720,3,3,51,37,18,6,4,9,9
2643,20011112,101736,102158,0,0,50,27,17,15,2,4,9
3016,20020225,101736,102821,2,7,92,52,40,20,2,4,15
3026,20020225,101736,101965,3,1,54,39,29,10,2,3,10
3028,20020225,101736,103720,10,3,110,65,49,30,4,5,17
3056,20020304,101736,101532,5,2,48,29,24,11,3,4,9
3071,20020304,101736,102257,2,1,56,43,35,7,2,2,10
3078,20020304,101736,103428,5,1,113,77,52,14,9,13,16
3081,20020304,101736,103598,7,3,63,39,26,12,4,6,10
3117,20020311,101736,103356,5,2,84,53,34,16,1,4,12
3238,20020318,101736,102860,2,3,59,37,30,11,5,5,9
3245,20020318,101736,102563,8,3,55,36,28,12,1,2,10
3250,20020318,101736,102839,4,5,65,40,31,12,5,7,11
3252,20020318,101736,102701,4,4,70,36,27,21,1,2,12
3253,20020318,101736,103819,8,1,116,72,49,24,4,7,18
3267,20020722,101736,102202,3,4,47,28,23,8,0,1,8
3275,20020722,101736,104068,3,1,43,28,23,10,1,1,8
3279,20020722,101736,102856,11,6,99,65,50,18,0,2,16
3281,20020722,101736,103018,3,2,47,25,22,14,1,2,9
3282,20020722,101736,102998,4,2,50,35,29,7,2,3,9
3347,20020805,101736,101962,2,0,84,66,51,11,4,5,15
3370,20020805,101736,103909,4,1,40,21,17,14,3,3,7
3384,20020805,101736,102358,5,2,68,48,33,9,3,5,11
3391,20020805,101736,103720,9,2,83,51,34,9,9,14,11
3420,20020812,101736,103174,3,1,42,30,23,6,1,2,8
3435,20020812,101736,103408,6,1,66,38,33,16,2,2,10
3443,20020812,101736,102358,14,2,116,75,54,21,3,5,16
3447,20020812,101736,103484,3,4,54,24,15,15,1,4,9
3569,20020826,101736,104068,5,2,78,41,31,28,3,3,14
3637,20020826,101736,102887,9,1,82,60,42,10,6,7,11
3648,20020826,101736,102998,8,2,78,53,41,14,3,4,13
3654,20020826,101736,103018,8,5,128,82,63,27,0,2,21
3657,20020826,101736,103720,7,4,131,84,55,25,7,13,21
3659,20020826,101736,101948,7,4,125,82,55,23,4,8,20
3838,20021014,101736,102998,6,0,57,40,28,15,1,1,10
3848,20021014,101736,103507,5,1,55,38,32,6,0,1,9
3850,20021014,101736,103206,4,2,69,51,40,13,0,2,14
3889,20021021,101736,102344,2,2,59,37,24,13,0,3,10
3914,20021111,101736,103507,6,8,115,71,52,22,6,7,16
3917,20021111,101736,102562,4,3,59,34,24,8,3,8,10
4114,20030113,101736,103408,2,3,87,56,35,18,2,6,15
4144,20030113,101736,102703,5,2,55,35,31,9,4,4,9
4158,20030113,101736,102765,8,3,131,91,59,20,16,20,18
4166,20030113,101736,103909,1,0,34,23,18,6,1,1,5
4170,20030113,101736,103206,3,1,75,49,38,16,2,2,12
4172,20030113,101736,101965,6,3,71,52,44,8,3,3,12
4173,20030113,101736,102783,7,1,58,39,29,14,0,1,11
4193,20030210,101736,103166,13,2,107,65,46,28,7,8,15
4197,20030210,101736,103484,4,2,50,27,22,13,2,3,9
4199,20030210,101736,102106,2,3,50,28,23,10,2,3,8
4336,20030303,101736,102358,6,5,110,66,44,21,8,13,15
4484,20030317,101736,102021,6,0,59,34,27,16,2,2,9
4500,20030317,101736,103813,3,1,51,32,24,10,3,3,7
4507,20030317,101736,102882,4,2,69,48,37,13,0,2,14
4511,20030317,101736,101962,7,2,89,60,48,16,3,5,15
4513,20030317,101736,102610,6,6,54,32,22,15,5,6,9
4514,20030317,101736,102845,8,1,55,39,31,9,3,3,9
4566,20030728,101736,102730,8,3,52,32,29,8,1,1,8
4585,20030728,101736,103484,12,2,89,48,38,20,5,7,15
4588,20030728,101736,103602,15,2,90,58,47,14,0,3,16
4617,20030804,101736,102780,4,3,51,26,22,14,1,2,9
4645,20030804,101736,103786,6,0,59,30,26,17,2,3,10
4660,20030804,101736,103225,7,2,48,28,24,10,2,3,9
4667,20030804,101736,102783,2,0,86,48,27,18,5,10,12
4758,20030825,101736,102374,5,2,65,40,30,20,3,3,12
4818,20030825,101736,103714,5,1,87,53,40,23,2,4,15
4848,20030825,101736,102338,6,2,96,57,39,20,6,10,15
4864,20030825,101736,103758,2,5,126,74,50,26,7,11,17
4872,20030825,101736,103909,7,3,93,49,40,24,1,3,16
4876,20030825,101736,103507,12,9,130,67,50,27,8,14,19
5099,20031110,101736,103819,4,4,117,70,45,24,5,10,17
5102,20031110,101736,103507,7,3,77,54,39,12,0,2,14
5103,20031110,101736,103900,4,1,104,66,46,20,8,12,15
5104,20031110,101736,102783,1,3,92,54,38,21,4,6,14
5256,20040119,101736,102464,8,3,77,43,34,18,3,4,13
5310,20040119,101736,104607,7,1,74,54,41,12,3,3,12
5337,20040119,101736,102358,9,3,79,47,39,14,4,5,12
5351,20040119,101736,103387,5,3,93,55,49,20,7,8,16
5360,20040119,101736,103498,10,2,180,107,81,38,5,7,26
5377,20040209,101736,103789,7,2,59,35,32,18,1,1,11
5382,20040209,101736,103325,6,4,66,38,30,18,2,3,11
5386,20040209,101736,103888,10,8,89,47,37,19,4,8,15
5563,20040308,101736,103176,3,0,46,30,23,12,1,1,8
5595,20040308,101736,104022,4,1,54,23,17,19,4,6,10
5601,20040308,101736,103909,5,2,60,32,21,17,0,2,11
5604,20040308,101736,103819,2,4,93,59,45,16,4,6,14
5658,20040322,101736,103151,5,1,62,40,30,12,7,8,9
5684,20040322,101736,102860,9,1,83,53,35,8,10,14,10
5694,20040712,101736,104166,6,4,61,37,29,12,4,4,8
5705,20040712,101736,103898,5,1,59,39,32,10,1,2,10
5713,20040712,101736,103163,10,2,109,58,38,29,7,12,16
5780,20040726,101736,103163,10,2,86,46,35,21,1,4,15
5800,20040726,101736,103781,3,1,55,33,17,13,4,8,9
5836,20040802,101736,103888,5,2,75,50,40,17,1,2,13
5853,20040802,101736,102563,7,5,76,38,27,24,4,5,12
5862,20040802,101736,103428,7,3,53,40,30,10,2,2,9
5867,20040802,101736,102845,8,2,81,52,41,16,4,5,11
5869,20040802,101736,103720,7,1,77,47,36,17,4,5,13
5870,20040816,101736,102834,8,2,53,32,24,11,3,4,9
5884,20040816,101736,103709,12,1,48,31,26,12,2,2,9
5895,20040816,101736,104180,5,5,61,35,22,13,0,4,11
5941,20040830,101736,104068,9,2,97,52,38,24,5,9,15
5992,20040830,101736,104252,7,3,91,52,38,19,5,9,15
6020,20040830,101736,102562,11,2,72,56,46,7,2,3,13
6033,20040830,101736,102227,7,4,73,48,41,15,1,1,13
6040,20040830,101736,103819,4,4,142,97,69,27,7,10,23
6267,20041018,101736,103018,10,1,77,40,29,23,5,5,10
6273,20041018,101736,102434,7,4,50,28,22,14,6,6,8
6277,20041018,101736,103990,6,2,112,59,46,28,10,11,15
6279,20041018,101736,103498,5,2,78,39,31,17,6,7,10
6281,20041025,101736,104019,3,2,61,44,31,8,2,3,9
6293,20041025,101736,102035,10,2,58,31,22,17,3,5,10
6303,20041025,101736,103163,8,1,83,55,40,16,5,6,12
6304,20041025,101736,102563,8,2,91,56,38,16,5,9,15
6457,20050117,101736,104010,8,5,68,40,34,15,1,2,12
6512,20050117,101736,102783,7,3,74,48,34,18,5,5,11
6540,20050117,101736,103758,3,0,90,57,41,20,7,11,15
6554,20050117,101736,104026,16,4,139,91,74,29,2,4,23
6561,20050117,101736,103819,1,2,79,44,33,18,3,6,14
6605,20050207,101736,104035,5,2,65,35,24,22,5,5,10
6613,20050207,101736,102202,1,2,63,39,34,11,4,4,10
6617,20050207,101736,103781,1,4,47,19,12,13,3,7,8
6727,20050221,101736,103285,5,1,54,31,26,16,1,2,11
6739,20050221,101736,103852,1,0,51,30,27,10,2,2,8
6746,20050221,101736,103786,9,1,71,48,38,10,4,6,11
6749,20050221,101736,103819,2,1,41,24,11,9,2,6,8
6802,20050307,101736,101885,4,0,39,25,20,13,3,3,8
6818,20050307,101736,102318,7,3,61,35,30,16,5,5,10
6826,20050307,101736,103909,4,0,63,34,22,21,4,4,9
6872,20050321,101736,103908,8,0,61,37,31,14,2,3,11
6895,20050321,101736,103096,12,3,55,28,23,15,1,2,9
6907,20050321,101736,103292,7,2,100,58,40,22,13,14,10
6913,20050321,101736,103758,3,2,51,26,21,13,1,3,9
6916,20050321,101736,103819,1,1,60,30,22,15,6,8,9
6964,20050725,101736,103444,3,3,47,27,19,13,4,4,7
6985,20050725,101736,103387,4,4,75,47,36,16,1,3,14
6990,20050725,101736,104180,6,2,66,46,38,11,2,2,11
7046,20050808,101736,103252,8,1,60,30,23,18,5,6,9
7065,20050808,101736,102035,8,4,75,44,33,15,5,7,12
7075,20050808,101736,103017,4,1,48,31,28,9,1,1,9
7079,20050808,101736,103292,9,1,67,40,27,17,6,7,10
7081,20050808,101736,104745,7,4,75,43,31,16,3,6,13
7234,20050829,101736,103009,12,1,57,39,34,13,0,1,12
7272,20050829,101736,103333,5,1,115,92,72,16,1,2,18
7291,20050829,101736,104607,14,7,133,75,51,35,5,7,19
7301,20050829,101736,103598,11,5,147,94,71,29,4,6,25
7306,20050829,101736,103484,11,3,163,105,67,31,10,17,24
7308,20050829,101736,104068,17,3,152,88,67,34,12,16,25
7309,20050829,101736,103819,6,4,131,78,45,29,14,18,17
7797,20060130,101736,102887,7,2,85,53,39,16,3,6,14
7803,20060130,101736,104198,3,3,56,31,18,12,4,8,9
7960,20060227,101736,102257,6,2,56,38,30,13,1,1,9
7969,20060227,101736,103451,4,3,79,53,27,18,6,10,12
8019,20060306,101736,102834,5,1,86,47,34,20,3,6,14
8042,20060306,101736,103163,7,5,90,52,31,14,8,13,10
8196,20060724,101736,103598,6,0,63,38,29,16,4,5,9
8206,20060724,101736,102567,18,2,79,50,44,14,3,4,14
8211,20060724,101736,103602,6,2,89,43,33,27,3,5,16
8238,20060731,101736,103521,6,7,60,27,20,16,6,8,9
8440,20060828,101736,102318,17,8,154,89,71,29,2,5,22
8483,20060828,101736,104571,9,2,176,112,77,35,12,17,26
8507,20060828,101736,103794,20,6,150,90,61,32,8,13,23
1184,20001016,101746,101820,8,1,63,40,30,12,1,2,10
1317,20001120,101746,103294,6,4,124,59,42,32,9,13,16
1327,20001120,101746,102834,2,1,71,30,20,25,6,8,11
1330,20001120,101746,102703,2,0,44,17,12,11,2,6,8
1738,20010226,101746,102720,4,2,57,29,23,15,1,3,10
1744,20010226,101746,102257,0,2,45,22,15,9,2,5,8
2933,20020211,101746,102571,3,1,45,28,15,7,1,5,9
3034,20020225,101746,103018,2,3,64,35,23,17,2,5,10
4135,20030113,101746,103429,8,2,126,77,45,22,5,12,18
4256,20030217,101746,103206,3,0,54,31,21,10,1,4,9
30,20000103,101750,102730,1,1,107,72,47,16,9,14,16
41,20000103,101750,103017,1,0,49,35,17,4,3,8,7
343,20000214,101750,103387,1,0,87,59,41,16,3,6,14
1984,20010723,101750,102642,2,2,65,43,25,11,2,6,10
2257,20010827,101750,102287,4,5,92,56,36,20,4,8,14
2686,20011231,101750,102456,4,1,51,34,14,9,9,14,7
5000,20030929,101750,103444,2,3,100,63,35,11,9,17,15
35,20000103,101772,102271,3,0,42,28,23,11,0,1,9
45,20000103,101772,102025,3,2,66,40,30,14,1,3,11
1276,20001106,101772,102104,1,4,62,35,20,14,2,8,12
118,20000110,101774,102446,15,6,92,58,44,18,5,6,15
127,20000110,101774,103344,11,4,74,46,38,13,3,6,11
151,20000117,101774,101647,39,11,210,127,99,38,20,22,28
206,20000117,101774,102950,20,7,136,82,65,25,3,8,24
695,20000731,101774,103017,2,5,58,38,21,8,5,10,9
791,20000807,101774,102856,11,4,101,66,45,22,3,6,16
847,20000814,101774,102821,7,3,53,23,19,18,5,6,9
865,20000814,101774,102845,4,1,53,35,25,8,1,4,10
977,20000828,101774,102434,9,7,100,59,43,21,2,5,16
1013,20000828,101774,102021,6,2,73,43,42,15,1,1,14
1031,20000828,101774,101611,17,1,94,63,51,17,4,4,15
1040,20000828,101774,102845,24,3,203,134,97,34,17,18,25
1045,20000828,101774,102563,18,1,117,82,62,17,3,5,20
1047,20000828,101774,103498,7,7,99,58,43,17,1,5,16
1455,20010108,101774,103163,5,2,46,28,19,7,1,4,8
1516,20010115,101774,101647,10,5,105,69,58,16,6,8,16
1557,20010115,101774,102860,11,11,156,96,70,32,9,15,24
1577,20010115,101774,101611,16,7,107,68,55,20,4,7,19
1588,20010115,101774,101948,16,3,118,81,63,24,2,3,21
1592,20010115,101774,101736,14,5,103,67,37,18,7,13,15
1911,20010319,101774,103018,5,4,74,40,26,22,4,7,13
2020,20010730,101774,102338,15,7,99,57,44,20,5,8,15
2044,20010730,101774,102950,10,7,95,53,33,20,11,15,13
2056,20010730,101774,102158,7,6,58,30,23,7,3,7,9
2079,20010806,101774,102821,9,5,77,51,39,12,3,6,13
2099,20010806,101774,103017,5,6,76,40,27,14,2,7,13
2266,20010827,101774,103188,13,6,98,58,43,22,3,5,16
2311,20010827,101774,103990,14,9,109,63,48,26,9,12,20
2663,20011231,101774,101948,11,4,99,64,46,19,3,4,14
2668,20011231,101774,103566,6,1,58,39,32,11,3,4,11
2671,20011231,101774,102882,13,6,88,53,41,11,7,11,13
2790,20020114,101774,102987,12,3,96,56,41,22,2,5,15
2844,20020114,101774,103598,8,3,81,46,37,21,6,6,12
2870,20020114,101774,103163,24,11,166,92,70,34,10,16,24
2961,20020218,101774,102269,15,4,86,58,49,14,4,4,12
2969,20020218,101774,102106,6,3,73,36,30,20,5,7,12
2973,20020218,101774,103598,12,6,96,63,49,15,1,4,16
3003,20020225,101774,103294,10,1,58,36,28,13,3,3,9
3023,20020225,101774,103720,12,0,68,41,28,14,5,8,11
3133,20020311,101774,101885,12,0,57,38,32,14,1,1,10
3150,20020311,101774,103163,3,2,57,39,27,7,0,2,9
3160,20020311,101774,102344,3,0,50,32,26,12,0,1,10
3163,20020311,101774,102338,8,3,85,50,38,18,10,11,11
3164,20020311,101774,102450,0,2,58,40,21,9,0,4,9
3194,20020318,101774,102369,7,4,114,63,49,30,6,8,16
3224,20020318,101774,103507,10,5,108,63,48,21,11,13,15
3300,20020729,101774,102257,15,8,89,61,51,11,3,6,16
3320,20020729,101774,102563,13,1,71,44,35,17,4,4,11
3330,20020729,101774,102148,6,3,55,35,23,7,2,5,9
3366,20020805,101774,103990,6,1,104,65,49,22,10,12,16
3411,20020812,101774,102999,18,6,90,54,43,19,7,8,14
3429,20020812,101774,103297,6,4,60,31,28,13,1,3,11
3565,20020826,101774,103292,7,7,103,72,47,11,3,9,18
3855,20021021,101774,103813,6,9,104,58,44,18,14,15,11
3866,20021021,101774,103990,13,3,96,62,44,20,5,7,16
4176,20030210,101774,103408,9,4,54,27,22,17,1,1,9
4225,20030217,101774,102106,5,2,65,38,27,15,2,3,10
4393,20030310,101774,103484,1,5,79,44,29,13,4,11,14
4440,20030317,101774,103151,3,3,51,33,26,9,0,2,10
4468,20030317,101774,102318,10,2,73,47,37,15,4,5,12
4492,20030317,101774,104053,12,7,84,48,37,20,4,5,11
4503,20030317,101774,103285,4,1,70,37,28,17,6,6,9
4509,20030317,101774,103387,9,6,97,55,42,20,1,5,16
4564,20030728,101774,102401,7,3,50,28,23,10,2,4,9
4698,20030811,101774,104076,5,3,61,25,22,22,1,1,10
4715,20030811,101774,103852,11,7,72,44,36,14,1,2,11
4723,20030811,101774,102783,10,8,97,53,42,21,4,6,15
4829,20030825,101774,103280,17,10,146,101,81,25,2,3,22
4853,20030825,101774,104068,15,3,140,97,73,25,4,6,22
4866,20030825,101774,103507,24,11,164,88,67,34,12,17,24
5250,20040119,101774,102179,26,12,161,102,78,34,3,7,27
5307,20040119,101774,103333,11,3,131,87,65,30,3,3,18
5335,20040119,101774,103498,10,5,146,90,69,26,4,9,24
5376,20040209,101774,103325,8,4,68,48,39,4,0,1,11
5387,20040216,101774,104053,20,4,116,73,54,18,9,11,16
5524,20040308,101774,102179,10,6,75,45,32,15,6,8,11
5612,20040322,101774,102730,2,3,71,45,26,15,5,10,13
5642,20040322,101774,103813,11,2,111,77,51,22,7,9,17
5668,20040322,101774,103781,6,1,61,35,27,17,0,1,11
5680,20040322,101774,102318,4,5,78,41,30,21,3,5,12
5877,20040816,101774,103171,17,6,132,85,61,26,10,12,18
5907,20040823,101774,103781,9,4,73,44,35,12,0,4,13
5930,20040830,101774,102148,16,6,128,88,62,17,4,9,21
12,20000103,101792,103344,1,1,53,37,26,11,1,2,9
